constant_name,definition
"An e-mail with your new account credentials will be sent to the e-mail address supplied earlier. You may still review or edit any part of your information by using the top step buttons to go to the appropriate panels. Note to be sure you have given your correct e-mail address. If after receiving credentials and you have trouble with access to the portal, please contact administration.","Një e-mail me kredencialet e llogarisë suaj të re do t'i dërgohet adresës së e-mailit të dhënë më parë. Ju mund të rishikoni ose ndryshoni çdo pjesë të informacionit tuaj duke përdorur butonat e hapave në krye për të shkuar te panelet përkatëse. Sigurohuni që keni dhënë adresën tuaj të saktë të e-mailit. Nëse pas marrjes së kredencialeve keni probleme me aksesin në portal, ju lutem kontaktoni administratën."
"An electronic order and the returned result is in the form of a message called the HL7 message. HL7 stands for Health Level (Application Layer) 7. HL7's prime objective is to simplify the implementation of interfaces between healthcare software applications and various vendors so as to reduce the pain and cost involved in custom interface programming","Një porosi elektronike dhe rezultati i kthyer është në formën e një mesazhi të quajtur mesazhi HL7. HL7 do të thotë Health Level (Application Layer) 7. Objektivi kryesor i HL7 është thjeshtimi i implementimit të ndërfaqeve midis aplikacioneve softuerike të kujdesit shëndetësor dhe ofruesve të ndryshëm për të reduktuar vështirësinë dhe koston e programimit të ndërfaqeve të personalizuara"
"An error occurred: Missing file to upload. Returning to form.","Ndodhi një gabim: Mungon skedari për ngarkim. Kthim te formulari."
"An error occurred: Missing file to upload: Use back button!","Ndodhi një gabim: Mungon skedari për ngarkim: Përdorni butonin prapa!"
"An important concept to grasp is that once the secret key delivered via the QR code is captured by the authenticator app there is no further communication between the app and OpenEMR, each will use the current UNIX time and its copy of the user-specific shared secret key to generate the same unique 6 digit number","Një koncept i rëndësishëm për t'u kuptuar është se sapo çelësi sekret i dorëzuar përmes kodit QR kapet nga aplikacioni i autentifikimit nuk ka më komunikim të mëtejshëm midis aplikacionit dhe OpenEMR, secili do të përdorë kohën aktuale UNIX dhe kopjen e tij të çelësit sekret të përbashkët specifik për përdoruesin për të gjeneruar të njëjtin numër unik 6-shifror"
"An important point to remember is that the various individuals tests in each panel are listed as Results, the fruit, you cannot directly order these individual tests","Një pikë e rëndësishme për t'u mbajtur mend është se testet e ndryshme individuale në çdo panel janë listuar si Rezultate, fryti, ju nuk mund t'i porositni drejtpërdrejt këto teste individuale"
An internal server error occurred,Ndodhi një gabim i brendshëm i serverit
An Issue concerns matters relating to the patient's health,Një Çështje ka të bëjë me çështje që lidhen me shëndetin e pacientit
"An issue is a medical problem, allergy, medication, surgery or dental issue","Një çështje është një problem mjekësor, alergji, medikament, kirurgji ose çështje dentare"
An onset/hospitalization date may be specified for each visit.,Një datë fillimi/hospitalizimi mund të specifikohet për çdo vizitë.
"An order has now been successfully created, however a place to receive and document the returned result does not exist as yet and needs to be created","Një porosi tani është krijuar me sukses, megjithatë një vend për të marrë dhe dokumentuar rezultatin e kthyer nuk ekziston ende dhe duhet të krijohet"
"An Outcome for the problem - Resolved, Improved, Status Quo, Worse, Pending Followup or leave as Unassigned","Një Rezultat për problemin - I Zgjidhur, I Përmirësuar, Pa Ndryshim, Më Keq, Në Pritje të Ndjekjes ose lëreni si I Pacaktuar"
An unknown system error occurred during the export for resource,Ndodhi një gabim i panjohur sistemi gjatë eksportimit për burimin
An Updated Appointment,Një Takim i Përditësuar
and resetting claim status.,dhe rivendosja e statusit të kërkesës.
android,android
"Another way to select an ICD code to justify the CPT4 code is to click on the label CPT4 at the beginning of the row","Një mënyrë tjetër për të zgjedhur një kod ICD për të justifikuar kodin CPT4 është të klikoni mbi etiketën CPT4 në fillim të rreshtit"
Answering Service,Shërbimi i Përgjigjeve
Ant,Ant
Anterior Chamber Depth,Thellësia e Dhomës Anteriore
Anterior Segment,Segmenti Anterior
Anterior Segment Default Values,Vlerat e Paracaktuara të Segmentit Anterior
ant{{anterior}},ant{{anterior}}
any,çdo
Any additional information pertaining to this provider,Çdo informacion shtesë në lidhje me këtë ofrues
Any carotid bruits appreciated?,Ndonjë zhurma karotide të vërejtura?
"Any changes here will be reviewed by provider staff before commiting to chart. The following apply","Çdo ndryshim këtu do të rishikohet nga stafi i ofruesit përpara se të regjistrohet në kartë. Zbatohen sa më poshtë"
"Any changes here will be reviewed by provider staff before committing to your chart. The following apply","Çdo ndryshim këtu do të rishikohet nga stafi i ofruesit përpara se të regjistrohet në kartën tuaj. Zbatohen sa më poshtë"
Any changes that you need to make to this particular line item should be made here and saved,Çdo ndryshim që duhet të bëni në këtë zë të veçantë duhet të bëhet këtu dhe të ruhet
any date,çdo datë
Any Demographic Search,Kërkim Demografik i Çdollojshëm
Any part of the desired NPI,Çdo pjesë e NPI-së së dëshiruar
Anything else occur at the same time?,A ndodhi diçka tjetër në të njëjtën kohë?
Any{{Gender}},Çdo{{Gjini}}
AOE Q&A,AOE Pyetje & Përgjigje
APD{{afferent pupillary defect}},DPA{{defekti pupilar aferent}}
API,API
API Log Option,Opsioni i Regjistrit API
API Log Option (Full includes requests and responses).,Opsioni i Regjistrit API (I plotë përfshin kërkesat dhe përgjigjet).
API logging,Regjistrimi API
App,Aplikacion
App Launch URI,URI i Nisjes së Aplikacionit
App Logout URI,URI i Daljes nga Aplikacioni
App Name,Emri i Aplikacionit
App Redirect URI,URI i Ridrejtimit të Aplikacionit
App Registration Form,Formulari i Regjistrimit të Aplikacionit
Append,Shto në Fund
Append this message,Shto këtë mesazh në fund
Append to the existing message,Shto në mesazhin ekzistues
Applicable only for family planning clinics,E zbatueshme vetëm për klinikat e planifikimit familjar
Application name used throughout the user interface.,Emri i aplikacionit i përdorur në të gjithë ndërfaqen e përdoruesit.
Applies to this visit only,Zbatohet vetëm për këtë vizitë
Appointment Category,Kategoria e Takimit
Appointment Display Sets - Color 1,Grupet e Shfaqjes së Takimeve - Ngjyra 1
Appointment Display Sets - Color 2,Grupet e Shfaqjes së Takimeve - Ngjyra 2
Appointment Display Sets - Color 3,Grupet e Shfaqjes së Takimeve - Ngjyra 3
Appointment Display Sets - Color 4,Grupet e Shfaqjes së Takimeve - Ngjyra 4
Appointment Display Sets - Ignore Display Limit (Last Set),Grupet e Shfaqjes së Takimeve - Injoro Kufirin e Shfaqjes (Grupi i Fundit)
Appointment made by,Takimi krijuar nga
Appointment Reminders,Kujtesa për Takime
"Appointments (write,wsome optional) (appt)","Takime (shkruaj,disa opsionale) (takim)"
Appointments - Group Summary - Number to Display,Takime - Përmbledhja e Grupit - Numri për Shfaqje
Appointments - shows all future appointments as well as Recalls,Takime - shfaq të gjitha takimet e ardhshme si dhe Rikthimet
Appointments for,Takime për
Appropriate Results,Rezultate të Përshtatshme
Approve Order,Aprovo Porosinë
Apps,Aplikacione
Appt Date,Data e Takimit
Appt Status,Statusi i Takimit
Appt. Reminders,Kujtesa Takimesh
Appt{{Abbreviation for appointment}},Tak{{Shkurtim për takim}}
App{{Applanation abbreviation}},Apl{{Shkurtim për aplanacion}}
AP{{applanation}},AP{{aplanacion}}
Archive Log Files,Arkivo Skedarët e Regjistrit
Archive old files,Arkivo skedarët e vjetër
are off,janë çaktivizuar
are on,janë aktivizuar
are unanswered,janë të papërgjigjura
Are you sure to clear chat history?,Jeni i sigurt që doni të fshini historikun e bisedës?
Are you sure you want to clear chats session history?,Jeni i sigurt që doni të fshini historikun e sesionit të bisedave?
Are you sure you want to continue?,Jeni i sigurt që doni të vazhdoni?
Are you sure you want to delete this message?,Jeni i sigurt që doni ta fshini këtë mesazh?
Are You Sure you want to delete this name?,Jeni i Sigurt që doni ta fshini këtë emër?
Are you sure you want to remove namespace,Jeni i sigurt që doni të hiqni hapësirën e emrave
Are you sure you wish to delete this entire group?,Jeni i sigurt që dëshironi ta fshini të gjithë këtë grup?
Are you sure you'd like to quit without saving your answers?,Jeni i sigurt që doni të dilni pa ruajtur përgjigjet tuaja?
Are you sure?,Jeni i sigurt?
ARNear{{Auto-refraction near acuity}},ARAfër{{Mprehësia e afërt e auto-refrakcionit}}
ARNear{{autorefraction near}},ARAfër{{autorefrakcion i afërt}}
Arrival,Mbërritje
Arrived,Mbërritur
Arrived late,Mbërritur me vonesë
Article,Artikull
AR{{Autorefraction Acuity}},AR{{Mprehësia e Autorefrakcionit}}
AR{{autorefraction}},AR{{autorefrakcion}}
As appears on documents,Siç shfaqet në dokumente
as billed,si e faturuar
As Button,Si Buton
As Large Text Link,Si Lidhje Teksti e Madhe
As Text Link,Si Lidhje Teksti
"As the first step choose Group or Custom Favorite Group, as the case may be, as the Top Level Tier 1 and fill in the required details","Si hap të parë zgjidhni Grup ose Grup të Personalizuar Favoritësh, sipas rastit, si Niveli i Parë Tier 1 dhe plotësoni detajet e kërkuara"
"As the secret key need by the authenticator is stored on the mobile phone malware can steal these keys and thus compromise authentication","Meqenëse çelësi sekret i nevojshëm nga autentifikuesi ruhet në telefonin celular, malware mund të vjedhë këta çelësa dhe kështu të komprometojë autentifikimin"
"As this is an infrequently performed process additional help in provided by clicking on the help icon that is revealed when you hover over the label for each box","Meqenëse ky është një proces që kryhet rrallë, ndihmë shtesë ofrohet duke klikuar mbi ikonën e ndihmës që shfaqet kur vendosni kursorin mbi etiketën e çdo kutie"
"As we are creating a Custom Group for manual entry of returned results we need to create a place to enter these results","Meqenëse po krijojmë një Grup të Personalizuar për futjen manuale të rezultateve të kthyera duhet të krijojmë një vend për t'i futur këto rezultate"
As will appear on documents.,Siç do të shfaqet në dokumente.
Asked but no answer,Pyetur por asnjë përgjigje
Assign,Cakto
Assign it to this one?,Ta caktoni te ky?
Assign Severity and Save,Cakto Ashpërsinë dhe Ruaj
"Assign the dosage values etc. and click Save","Caktoni vlerat e dozimit etj. dhe klikoni Ruaj"
"Assign the message to the correct patient by clicking Patient: Click to select, assign a Type and forward the message on to the correct clinician or staff member","Caktoni mesazhin te pacienti i saktë duke klikuar Pacienti: Klikoni për të zgjedhur, caktoni një Lloj dhe përcillni mesazhin te mjeku ose anëtari i saktë i stafit"
Assigned Groups,Grupe të Caktuara
Assigned Templates,Shabllone të Caktuara
Assisted Living Facility,Objekt i Jetesës së Asistuar
Associate,Shoqëro
Associated,I Shoqëruar
Associated Notes.,Shënime të Shoqëruara.
Assume patients permit Messaging,Supozoni që pacientët lejojnë Mesazhet
Assume patients receive HIPAA policy,Supozoni që pacientët marrin politikën HIPAA
At least one diagnosis is required! Please add a diagnosis for this order.,Të paktën një diagnozë kërkohet! Ju lutem shtoni një diagnozë për këtë porosi.
At present e-prescribing from openEMR is possible only in the United States,Aktualisht e-përshkrimi nga openEMR është i mundur vetëm në Shtetet e Bashkuara
"At present only Continuity of Care Record (CCR) Continuity of Care Document (CCD) can be sent using phiMail","Aktualisht vetëm Regjistri i Vazhdimësisë së Kujdesit (CCR) Dokumenti i Vazhdimësisë së Kujdesit (CCD) mund të dërgohet duke përdorur phiMail"
Atropine 1%,Atropinë 1%
Attention: Pending Documents,Kujdes: Dokumente në Pritje
Attributes,Atribute
"Aud URI (use this in the ""aud"" claim of your JWT)","URI Aud (përdoreni këtë në kërkesën ""aud"" të JWT-së suaj)"
Audit all Emergency User Queries,Audito të gjitha Pyetësoret e Përdoruesve të Urgjencës
Audit Changes,Auditimet e Ndryshimeve
Audit log tampering evident at entry number,Ndërhyrja në regjistrin e auditimit e dukshme te numri i hyrjes
Audit Log Validated Successfully,Regjistri i Auditimit u Vërtetua me Sukses
Audit Log Validation Failed,Vërtetimi i Regjistrit të Auditimit Dështoi
Audit Payment,Audito Pagesën
